center_x,center_y,bbox_x,bbox_y,bbox_w,bbox_h,bbox_rotation,angle_deg,image,bbox_rot
423.5,122.6,403.1,96.0,39.7,52.6,168.8,281.8,5e255ec4-color.png,
425.0,184.0,405.5,159.2,38.2,50.6,170.5,281.6,5e255ec4-color.png,
499.4,181.0,470.7,153.2,56.1,54.6,228.6,218.2,5e255ec4-color.png,
499.1,119.6,478.3,94.3,37.0,51.1,187.6,86.2,5e255ec4-color.png,
497.6,56.4,468.9,28.8,54.9,57.4,141.9,133.3,5e255ec4-color.png,
395.4,193.3,372.1,176.4,46.6,31.8,89.0,178.5,46374b36-color.png,
395.0,120.3,367.4,96.6,54.4,46.2,67.6,207.0,46374b36-color.png,
456.7,118.7,432.5,102.3,48.0,31.9,89.0,185.8,46374b36-color.png,
454.2,191.9,429.6,172.8,50.7,38.4,99.8,346.7,46374b36-color.png,
515.1,192.3,489.6,163.8,53.1,56.0,37.5,51.0,46374b36-color.png,
518.3,118.6,500.9,93.4,34.5,48.5,356.7,274.1,46374b36-color.png,
396.8,189.5,375.1,162.7,42.8,53.4,17.6,253.0,d8d102e4-color.png,
455.5,190.9,428.6,167.7,54.6,46.1,70.1,24.9,d8d102e4-color.png,
459.6,116.6,431.3,90.0,55.9,54.3,130.6,140.9,d8d102e4-color.png,
397.0,117.2,369.8,90.9,54.9,53.2,130.6,138.2,d8d102e4-color.png,
519.9,117.4,492.2,89.7,55.6,55.6,135.0,309.9,d8d102e4-color.png,
517.5,191.7,496.7,165.5,41.8,52.5,167.1,103.0,d8d102e4-color.png,
519.4,116.1,493.7,87.0,51.0,58.2,27.3,243.2,84a0f573-color.png,
457.9,117.3,430.1,93.7,55.4,45.7,71.4,24.0,84a0f573-color.png,
396.6,114.2,368.4,87.3,57.5,53.8,54.7,35.0,84a0f573-color.png,
393.6,188.1,370.9,171.7,46.7,32.8,89.3,178.9,84a0f573-color.png,
454.1,188.4,426.2,161.8,56.5,53.7,127.2,326.5,84a0f573-color.png,
516.0,190.9,488.2,166.2,56.5,50.0,116.8,156.4,84a0f573-color.png,
429.1,78.0,401.2,53.3,56.1,50.1,117.7,149.3,0d94c8b4-color.png,
455.8,152.8,427.6,124.9,56.2,54.8,131.2,317.9,0d94c8b4-color.png,
490.3,117.0,470.6,91.1,38.6,52.2,187.9,82.9,0d94c8b4-color.png,
395.0,189.1,370.2,170.0,48.6,36.5,96.8,168.1,0d94c8b4-color.png,
516.3,191.3,488.4,166.5,56.0,49.7,116.9,157.2,0d94c8b4-color.png,
453.9,154.6,425.4,126.0,56.2,54.8,131.2,318.7,9a580d48-color.png,
488.9,119.1,469.3,92.7,38.6,52.2,187.9,78.6,9a580d48-color.png,
429.1,77.2,401.1,52.2,56.1,50.1,117.7,149.6,9a580d48-color.png,
418.2,82.0,389.5,57.3,56.1,50.1,117.7,156.7,5f430915-color.png,
450.8,154.6,427.2,138.1,47.6,34.0,87.8,182.5,5f430915-color.png,
481.0,117.0,453.5,95.2,54.3,43.4,75.1,17.1,5f430915-color.png,
421.3,191.3,399.3,165.0,43.9,53.8,162.5,105.5,5f430915-color.png,
419.4,187.0,394.8,159.6,49.7,55.6,152.6,114.3,71a6769b-color.png,
450.6,151.2,424.1,127.3,55.5,49.5,116.9,148.6,71a6769b-color.png,
484.8,115.2,456.1,86.9,55.2,57.1,140.0,307.7,71a6769b-color.png,
517.7,79.4,489.0,49.5,56.2,58.7,39.1,57.0,71a6769b-color.png,
379.3,80.0,355.4,64.0,47.1,33.0,89.4,359.4,738b674b-color.png,
409.4,189.1,385.3,162.0,49.1,55.0,150.9,117.3,738b674b-color.png,
471.8,153.0,443.5,126.8,55.7,51.9,124.0,144.1,738b674b-color.png,
378.8,78.5,350.9,49.9,55.6,56.5,42.6,54.1,f8618ac0-color.png,
377.4,187.3,350.7,163.5,54.8,48.0,63.1,27.6,f8618ac0-color.png,
469.7,151.1,449.1,124.3,40.9,52.5,167.4,100.2,f8618ac0-color.png,
440.1,76.9,411.3,48.6,57.4,54.9,128.1,144.1,f8618ac0-color.png,
379.7,77.2,351.7,48.9,54.2,56.3,320.5,133.2,a67a8b64-color.png,
439.8,75.4,420.6,49.5,37.5,51.6,352.5,95.7,a67a8b64-color.png,
502.8,69.3,474.3,41.5,57.1,56.9,134.4,314.7,a67a8b64-color.png,
470.4,149.7,450.3,124.1,40.5,52.0,346.9,104.5,a67a8b64-color.png,
439.7,186.6,419.5,160.9,40.4,51.7,346.9,282.2,a67a8b64-color.png,
378.7,187.0,356.1,159.7,45.5,54.3,339.9,292.4,a67a8b64-color.png,
353.25,73.55000305175781,334.0,54.599998474121094,38.5,37.900001525878906,,41.9,2659ffa5-color_aug_1.png,0.0
354.1499938964844,129.75,334.0,111.69999694824219,40.29999923706055,36.099998474121094,,136.1,2659ffa5-color_aug_1.png,0.0
354.75,187.75,340.0,165.8000030517578,29.5,43.900001525878906,,263.3,2659ffa5-color_aug_1.png,0.0
421.54998779296875,185.64999389648438,406.79998779296875,164.60000610351562,29.5,42.099998474121094,,115.1,2659ffa5-color_aug_1.png,0.0
421.8500061035156,128.5500030517578,401.3999938964844,111.69999694824219,40.900001525878906,33.70000076293945,,334.1,2659ffa5-color_aug_1.png,0.0
419.45001220703125,74.1500015258789,405.6000061035156,51.0,27.700000762939453,46.29999923706055,,272.9,2659ffa5-color_aug_1.png,0.0
379.885986328125,59.124000549316406,360.7409973144531,40.388999938964844,38.28900146484375,37.470001220703125,,41.7786,2659ffa5-color_aug_2.png,0.0
381.385986328125,114.48799896240234,361.3089904785156,96.56300354003906,40.15399932861328,35.849998474121094,,135.8944,2659ffa5-color_aug_2.png,0.0
382.62200927734375,171.96099853515625,367.7860107421875,150.1060028076172,29.67300033569336,43.709999084472656,,262.7018,2659ffa5-color_aug_2.png,0.0
448.5539855957031,170.08200073242188,433.7149963378906,149.16400146484375,29.677000045776367,41.834999084472656,,114.3098,2659ffa5-color_aug_2.png,0.0
448.0260009765625,113.62100219726562,427.6889953613281,96.91400146484375,40.67300033569336,33.415000915527344,,334.0914,2659ffa5-color_aug_2.png,0.0
444.9020080566406,60.137001037597656,431.0,37.35200119018555,27.80299949645996,45.57099914550781,,272.0765,2659ffa5-color_aug_2.png,0.0
334.94000244140625,85.64299774169922,313.5039978027344,65.30400085449219,42.87099838256836,40.676998138427734,,37.8141,2659ffa5-color_aug_3.png,0.0
340.0530090332031,141.8159942626953,317.74798583984375,122.31400299072266,44.61000061035156,39.005001068115234,,132.0141,2659ffa5-color_aug_3.png,0.0
344.9880065917969,199.81199645996094,328.010986328125,176.79299926757812,33.95399856567383,46.03799819946289,,259.2141,2659ffa5-color_aug_3.png,0.0
414.3290100097656,192.93600463867188,397.41900634765625,170.81700134277344,33.81999969482422,44.23699951171875,,111.0141,2659ffa5-color_aug_3.png,0.0
410.39801025390625,135.7760009765625,387.8699951171875,117.4530029296875,45.055999755859375,36.645999908447266,,330.0141,2659ffa5-color_aug_3.png,0.0
403.8580017089844,81.51100158691406,387.7279968261719,57.35499954223633,32.25899887084961,48.31100082397461,,268.8141,2659ffa5-color_aug_3.png,0.0
346.0929870605469,82.45800018310547,326.20001220703125,62.875,39.7859992980957,39.16600036621094,,41.9,2659ffa5-color_aug_4.png,0.0
347.02301025390625,140.53500366210938,326.20001220703125,121.88200378417969,41.645999908447266,37.305999755859375,,136.1,2659ffa5-color_aug_4.png,0.0
347.6440124511719,200.4720001220703,332.4010009765625,177.78900146484375,30.485000610351562,45.36600112915039,,263.3,2659ffa5-color_aug_4.png,0.0
416.67498779296875,198.302001953125,401.4320068359375,176.5489959716797,30.485000610351562,43.50600051879883,,115.1,2659ffa5-color_aug_4.png,0.0
416.9849853515625,139.2949981689453,395.85198974609375,121.88200378417969,42.26599884033203,34.82600021362305,,334.1,2659ffa5-color_aug_4.png,0.0
414.5050048828125,83.0780029296875,400.1919860839844,59.154998779296875,28.625,47.84600067138672,,272.9,2659ffa5-color_aug_4.png,0.0
343.65301513671875,76.96900177001953,321.0459899902344,54.71500015258789,45.2130012512207,44.507999420166016,,41.9,2659ffa5-color_aug_5.png,0.0
344.7090148925781,142.96800231933594,321.0459899902344,121.77100372314453,47.32699966430664,42.39400100708008,,136.1,2659ffa5-color_aug_5.png,0.0
345.41400146484375,211.08099365234375,328.0920104980469,185.3040008544922,34.64400100708008,51.55400085449219,,263.3,2659ffa5-color_aug_5.png,0.0
423.8609924316406,208.61500549316406,406.5400085449219,183.8939971923828,34.64400100708008,49.441001892089844,,115.1,2659ffa5-color_aug_5.png,0.0
424.2139892578125,141.5590057373047,400.197998046875,121.77100372314453,48.03099822998047,39.57600021362305,,334.1,2659ffa5-color_aug_5.png,0.0
421.3949890136719,77.67400360107422,405.1300048828125,50.48699951171875,32.529998779296875,54.37300109863281,,272.9,2659ffa5-color_aug_5.png,0.0
339.0,154.39999389648438,324.20001220703125,132.39999389648438,29.600000381469727,44.0,,260.8,dd60aa44-color_aug_1.png,0.0
405.3500061035156,153.4499969482422,389.3999938964844,133.0,31.899999618530273,40.900001525878906,,115.8,dd60aa44-color_aug_1.png,0.0
405.54998779296875,97.1500015258789,386.1000061035156,81.30000305175781,38.900001525878906,31.700000762939453,,328.5,dd60aa44-color_aug_1.png,0.0
337.0,97.80000305175781,319.29998779296875,80.9000015258789,35.400001525878906,33.79999923706055,,139.8,dd60aa44-color_aug_1.png,0.0
336.3500061035156,41.95000076293945,317.70001220703125,23.600000381469727,37.29999923706055,36.70000076293945,,41.5,dd60aa44-color_aug_1.png,0.0
404.54998779296875,41.25,389.79998779296875,19.899999618530273,29.5,42.70000076293945,,284.4,dd60aa44-color_aug_1.png,0.0
338.2539978027344,196.04100036621094,323.02301025390625,173.3990020751953,30.46299934387207,45.284000396728516,,260.8,dd60aa44-color_aug_2.png,0.0
406.5400085449219,195.06300354003906,390.125,174.01600646972656,32.83100128173828,42.09299850463867,,115.8,dd60aa44-color_aug_2.png,0.0
406.7460021972656,137.12100219726562,386.7279968261719,120.80799865722656,40.03499984741211,32.625,,328.5,dd60aa44-color_aug_2.png,0.0
336.1960144042969,137.7899932861328,317.9800109863281,120.39700317382812,36.43299865722656,34.7859992980957,,139.8,dd60aa44-color_aug_2.png,0.0
335.5270080566406,80.30999755859375,316.3330078125,61.42499923706055,38.38800048828125,37.770999908447266,,41.5,dd60aa44-color_aug_2.png,0.0
405.71600341796875,79.58999633789062,390.5360107421875,57.617000579833984,30.361000061035156,43.94599914550781,,284.4,dd60aa44-color_aug_2.png,0.0
355.73699951171875,201.27099609375,343.43701171875,182.98699951171875,24.600000381469727,36.56800079345703,,260.8,dd60aa44-color_aug_3.png,0.0
410.8800048828125,200.48199462890625,397.6239929199219,183.48599243164062,26.511999130249023,33.992000579833984,,115.8,dd60aa44-color_aug_3.png,0.0
411.0459899902344,153.6909942626953,394.8819885253906,140.51800537109375,32.33000183105469,26.34600067138672,,328.5,dd60aa44-color_aug_3.png,0.0
354.07501220703125,154.2310028076172,339.364013671875,140.18600463867188,29.42099952697754,28.090999603271484,,139.8,dd60aa44-color_aug_3.png,0.0
353.5350036621094,107.81500244140625,338.0350036621094,92.56400299072266,31.0,30.500999450683594,,41.5,dd60aa44-color_aug_3.png,0.0
410.2149963378906,107.23300170898438,397.9570007324219,89.48899841308594,24.517000198364258,35.487998962402344,,284.4,dd60aa44-color_aug_3.png,0.0
363.81500244140625,198.78500366210938,348.4150085449219,177.5030059814453,30.799999237060547,42.56399917602539,,263.9902,dd60aa44-color_aug_4.png,0.0
427.62298583984375,201.3470001220703,411.20098876953125,181.4499969482422,32.84400177001953,39.792999267578125,,118.9902,dd60aa44-color_aug_4.png,0.0
430.8299865722656,148.86300659179688,411.2919921875,133.07400512695312,39.07699966430664,31.57900047302246,,331.6902,dd60aa44-color_aug_4.png,0.0
364.92498779296875,145.90699768066406,347.010986328125,129.22900390625,35.82699966430664,33.35499954223633,,142.9902,dd60aa44-color_aug_4.png,0.0
367.2909851074219,93.7979965209961,348.38800048828125,75.71900177001953,37.80799865722656,36.15800094604492,,44.6902,dd60aa44-color_aug_4.png,0.0
432.8630065917969,96.69000244140625,417.5459899902344,76.01599884033203,30.634000778198242,41.34700012207031,,287.5902,dd60aa44-color_aug_4.png,0.0
344.32501220703125,209.46400451660156,329.3080139160156,187.39700317382812,30.034000396728516,44.132999420166016,,260.8487,dd60aa44-color_aug_5.png,0.0
411.7090148925781,208.3209991455078,395.4110107421875,187.70799255371094,32.595001220703125,41.224998474121094,,116.1491,dd60aa44-color_aug_5.png,0.0
411.9939880371094,151.75599670410156,392.1510009765625,135.7169952392578,39.683998107910156,32.077999114990234,,328.6312,dd60aa44-color_aug_5.png,0.0
342.4549865722656,152.86900329589844,324.5419921875,135.8699951171875,35.82500076293945,34.0,,139.9376,dd60aa44-color_aug_5.png,0.0
341.9440002441406,97.14299774169922,323.0889892578125,78.65599822998047,37.70899963378906,36.9739990234375,,40.8946,dd60aa44-color_aug_5.png,0.0
411.0350036621094,95.72699737548828,395.9930114746094,74.19000244140625,30.083999633789062,43.07500076293945,,284.6576,dd60aa44-color_aug_5.png,0.0
358.447998046875,197.86500549316406,345.5419921875,179.7429962158203,25.812000274658203,36.24399948120117,,238.8,26ec68e2-color_aug_1.png,0.0
358.5379943847656,147.77000427246094,345.2720031738281,128.47900390625,26.5310001373291,38.58300018310547,,106.8,26ec68e2-color_aug_1.png,0.0
357.27899169921875,97.18099975585938,338.43701171875,84.2300033569336,37.68299865722656,25.902000427246094,,3.2,26ec68e2-color_aug_1.png,0.0
417.1310119628906,95.6969985961914,403.9110107421875,76.94499969482422,26.44099998474121,37.50299835205078,,270.0,26ec68e2-color_aug_1.png,0.0
418.1210021972656,146.28599548339844,398.5140075683594,132.61599731445312,39.21200180053711,27.340999603271484,,1.6,26ec68e2-color_aug_1.png,0.0
418.07598876953125,197.23500061035156,404.80999755859375,178.84300231933594,26.5310001373291,36.784000396728516,,116.6,26ec68e2-color_aug_1.png,0.0
364.1659851074219,182.4969940185547,349.3739929199219,162.86700439453125,29.58300018310547,39.2599983215332,,237.2495,26ec68e2-color_aug_2.png,0.0
363.6409912109375,129.02200317382812,348.5260009765625,108.32099914550781,30.231000900268555,41.4010009765625,,107.168,26ec68e2-color_aug_2.png,0.0
361.5899963378906,75.63899993896484,340.4320068359375,61.63800048828125,42.316001892089844,28.000999450683594,,4.1853,26ec68e2-color_aug_2.png,0.0
427.89300537109375,75.48600006103516,412.9549865722656,55.65999984741211,29.875999450683594,39.6510009765625,,268.8775,26ec68e2-color_aug_2.png,0.0
430.00201416015625,128.48199462890625,408.0,113.7229995727539,44.00299835205078,29.517000198364258,,2.432,26ec68e2-color_aug_2.png,0.0
431.0320129394531,182.56100463867188,415.8590087890625,162.75799560546875,30.34600067138672,39.60499954223633,,116.8291,26ec68e2-color_aug_2.png,0.0
387.0169982910156,175.93899536132812,372.3900146484375,155.4010009765625,29.253000259399414,41.07600021362305,,238.8,26ec68e2-color_aug_3.png,0.0
387.1189880371094,119.16600036621094,372.0840148925781,97.3030014038086,30.06800079345703,43.72600173950195,,106.8,26ec68e2-color_aug_3.png,0.0
385.6919860839844,61.83300018310547,364.3380126953125,47.154998779296875,42.707000732421875,29.354999542236328,,3.2,26ec68e2-color_aug_3.png,0.0
453.52398681640625,60.1510009765625,438.5400085449219,38.89899826049805,29.965999603271484,42.50299835205078,,270.0,26ec68e2-color_aug_3.png,0.0
454.6449890136719,117.48400115966797,432.42498779296875,101.99199676513672,44.439998626708984,30.986000061035156,,1.6,26ec68e2-color_aug_3.png,0.0
454.593994140625,175.2259979248047,439.55999755859375,154.3820037841797,30.06800079345703,41.6879997253418,,116.6,26ec68e2-color_aug_3.png,0.0
371.4880065917969,223.79299926757812,352.47601318359375,206.2779998779297,38.02299880981445,35.03099822998047,,265.5218,26ec68e2-color_aug_4.png,0.0
393.3299865722656,188.18499755859375,373.5,169.70899963378906,39.65999984741211,36.95199966430664,,133.5218,26ec68e2-color_aug_4.png,0.0
414.2229919433594,151.74200439453125,392.3349914550781,135.77999877929688,43.775001525878906,31.924999237060547,,29.9218,26ec68e2-color_aug_4.png,0.0
466.5220031738281,172.12399291992188,446.9649963378906,154.04800415039062,39.11399841308594,36.152000427246094,,296.7218,26ec68e2-color_aug_4.png,0.0
445.39599609375,208.47000122070312,422.5360107421875,191.7220001220703,45.720001220703125,33.49599838256836,,28.3218,26ec68e2-color_aug_4.png,0.0
423.22198486328125,244.70199584960938,403.7829895019531,226.86599731445312,38.87900161743164,35.67300033569336,,143.3218,26ec68e2-color_aug_4.png,0.0
315.5329895019531,192.7989959716797,299.6300048828125,174.5050048828125,31.805999755859375,36.5880012512207,,228.1851,26ec68e2-color_aug_5.png,0.0
306.4620056152344,148.16900634765625,289.9939880371094,128.7729949951172,32.935001373291016,38.79100036621094,,96.1851,26ec68e2-color_aug_5.png,0.0
295.9849853515625,103.322998046875,275.23699951171875,88.64399719238281,41.49599838256836,29.358999252319336,,352.5851,26ec68e2-color_aug_5.png,0.0
354.1000061035156,92.01100158691406,337.7749938964844,73.10399627685547,32.650001525878906,37.814998626708984,,259.3851,26ec68e2-color_aug_5.png,0.0
364.3139953613281,136.90199279785156,342.6889953613281,121.4540023803711,43.25,30.895000457763672,,350.9851,26ec68e2-color_aug_5.png,0.0
373.5849914550781,182.28599548339844,357.2820129394531,163.6909942626953,32.60599899291992,37.18899917602539,,105.9851,26ec68e2-color_aug_5.png,0.0
366.0369873046875,80.8290023803711,346.885986328125,68.10800170898438,38.301998138427734,25.44300079345703,,357.0904,6f323235-color_aug_1.png,0.0
370.5010070800781,131.0800018310547,357.2130126953125,111.12799835205078,26.57699966430664,39.90399932861328,,103.3929,6f323235-color_aug_1.png,0.0
373.8789978027344,182.32400512695312,360.4620056152344,162.66000366210938,26.833999633789062,39.32699966430664,,232.4123,6f323235-color_aug_1.png,0.0
430.0369873046875,179.61700439453125,412.2590026855469,164.43899536132812,35.555999755859375,30.354999542236328,,133.2627,6f323235-color_aug_1.png,0.0
426.9230041503906,127.76300048828125,408.1449890136719,114.33899688720703,37.555999755859375,26.847999572753906,,23.5109,6f323235-color_aug_1.png,0.0
423.92498779296875,79.42400360107422,411.4330139160156,61.79899978637695,24.982999801635742,35.249000549316406,,252.6209,6f323235-color_aug_1.png,0.0
428.0740051269531,182.71099853515625,407.00201416015625,167.7480010986328,42.14500045776367,29.92799949645996,,25.5736,6f323235-color_aug_2.png,0.0
408.7510070800781,216.4340057373047,390.2619934082031,199.16600036621094,36.97800064086914,34.534000396728516,,134.8736,6f323235-color_aug_2.png,0.0
388.3970031738281,249.83200073242188,370.1510009765625,232.99400329589844,36.492000579833984,33.67499923706055,,260.0736,6f323235-color_aug_2.png,0.0
436.7409973144531,269.4179992675781,416.3840026855469,253.82000732421875,40.7130012512207,31.194000244140625,,165.6736,6f323235-color_aug_2.png,0.0
458.1340026855469,235.74600219726562,437.2900085449219,220.63999938964844,41.6879997253418,30.21299934387207,,50.8736,6f323235-color_aug_2.png,0.0
478.3399963378906,203.75,461.1549987792969,187.9290008544922,34.36899948120117,31.64299964904785,,282.4736,6f323235-color_aug_2.png,0.0
365.95001220703125,104.75,343.8999938964844,90.9000015258789,44.099998474121094,27.700000762939453,,358.3,6f323235-color_aug_3.png,0.0
367.95001220703125,160.5500030517578,353.5,138.89999389648438,28.899999618530273,43.29999923706055,,107.6,6f323235-color_aug_3.png,0.0
368.6000061035156,216.5,354.1000061035156,195.60000610351562,29.0,41.79999923706055,,232.8,6f323235-color_aug_3.png,0.0
434.95001220703125,215.3000030517578,415.0,199.3000030517578,39.900001525878906,32.0,,138.4,6f323235-color_aug_3.png,0.0
435.25,158.39999389648438,413.79998779296875,144.0,42.900001525878906,28.799999237060547,,23.6,6f323235-color_aug_3.png,0.0
435.3999938964844,104.4000015258789,421.70001220703125,84.80000305175781,27.399999618530273,39.20000076293945,,255.2,6f323235-color_aug_3.png,0.0
336.2179870605469,103.74800109863281,315.3559875488281,90.38600158691406,41.7239990234375,26.724000930786133,,358.0704,6f323235-color_aug_4.png,0.0
337.34100341796875,157.58799743652344,323.43701171875,136.59500122070312,27.808000564575195,41.98699951171875,,107.852,6f323235-color_aug_4.png,0.0
337.2080078125,212.0850067138672,323.20098876953125,191.61399841308594,28.014999389648438,40.941001892089844,,234.2523,6f323235-color_aug_4.png,0.0
400.2239990234375,211.00799560546875,381.0989990234375,195.2790069580078,38.25199890136719,31.457000732421875,,137.8206,6f323235-color_aug_4.png,0.0
400.97100830078125,155.42799377441406,380.52801513671875,141.42100524902344,40.8849983215332,28.013999938964844,,24.1716,6f323235-color_aug_4.png,0.0
401.53399658203125,103.21700286865234,388.4540100097656,84.30500030517578,26.15999984741211,37.82500076293945,,255.9211,6f323235-color_aug_4.png,0.0
399.7860107421875,141.75,378.1629943847656,127.00299835205078,43.24700164794922,29.493999481201172,,16.0399,6f323235-color_aug_5.png,0.0
387.4259948730469,181.343994140625,370.09600830078125,162.86199951171875,34.65999984741211,36.9630012512207,,125.3117,6f323235-color_aug_5.png,0.0
373.885986328125,220.8000030517578,356.6960144042969,202.83900451660156,34.38100051879883,35.92100143432617,,249.5919,6f323235-color_aug_5.png,0.0
428.4880065917969,234.7270050048828,408.2120056152344,219.0850067138672,40.55099868774414,31.28499984741211,,156.1433,6f323235-color_aug_5.png,0.0
442.92999267578125,194.96800231933594,421.83599853515625,180.08599853515625,42.1879997253418,29.76300048828125,,40.7266,6f323235-color_aug_5.png,0.0
456.5150146484375,157.28500366210938,440.4580078125,140.4969940185547,32.11600112915039,33.57500076293945,,272.2664,6f323235-color_aug_5.png,0.0
362.1239929199219,92.25900268554688,346.8949890136719,76.45800018310547,30.457000732421875,31.601999282836914,,318.2448,07865578-color_aug_1.png,0.0
360.70098876953125,143.76800537109375,347.2130126953125,124.06400299072266,26.976999282836914,39.40800094604492,,75.2404,07865578-color_aug_1.png,0.0
362.52099609375,194.91900634765625,343.7690124511719,181.8179931640625,37.50299835205078,26.20199966430664,,209.6701,07865578-color_aug_1.png,0.0
423.8420104980469,194.39599609375,403.95599365234375,180.85299682617188,39.77199935913086,27.084999084472656,,180.3627,07865578-color_aug_1.png,0.0
423.81201171875,142.2969970703125,403.6080017089844,128.63999938964844,40.409000396728516,27.315000534057617,,348.6947,07865578-color_aug_1.png,0.0
423.2279968261719,91.04499816894531,405.8370056152344,74.4749984741211,34.784000396728516,33.138999938964844,,225.3849,07865578-color_aug_1.png,0.0
389.6180114746094,138.1540069580078,371.22198486328125,122.4739990234375,36.792999267578125,31.360000610351562,,336.4788,07865578-color_aug_2.png,0.0
373.86199951171875,176.18099975585938,355.7080078125,158.06700134277344,36.30699920654297,36.22800064086914,,92.9289,07865578-color_aug_2.png,0.0
361.0459899902344,214.72000122070312,340.5199890136719,200.16400146484375,41.051998138427734,29.113000869750977,,227.7942,07865578-color_aug_2.png,0.0
414.7340087890625,229.74400329589844,392.8819885253906,214.50100708007812,43.702999114990234,30.48699951171875,,198.8893,07865578-color_aug_2.png,0.0
429.4679870605469,190.7740020751953,407.2820129394531,175.3470001220703,44.37099838256836,30.854000091552734,,7.1524,07865578-color_aug_2.png,0.0
443.4779968261719,152.2729949951172,422.7650146484375,135.38800048828125,41.42499923706055,33.770999908447266,,242.962,07865578-color_aug_2.png,0.0
335.4599914550781,101.38400268554688,318.5509948730469,85.16799926757812,33.819000244140625,32.430999755859375,,308.4497,07865578-color_aug_3.png,0.0
342.2969970703125,148.18899536132812,326.43798828125,128.60000610351562,31.718000411987305,39.178001403808594,,66.3347,07865578-color_aug_3.png,0.0
352.18701171875,194.31399536132812,332.2669982910156,179.95799255371094,39.840999603271484,28.711000442504883,,201.5738,07865578-color_aug_3.png,0.0
410.697998046875,185.63999938964844,389.4909973144531,170.697998046875,42.41299819946289,29.885000228881836,,171.7787,07865578-color_aug_3.png,0.0
402.2900085449219,138.2989959716797,380.7909851074219,123.28299713134766,42.99800109863281,30.031999588012695,,339.6792,07865578-color_aug_3.png,0.0
393.4989929199219,91.8949966430664,374.28399658203125,74.66999816894531,38.43000030517578,34.45100021362305,,216.9234,07865578-color_aug_3.png,0.0
361.3080139160156,84.61799621582031,345.28399658203125,67.81099700927734,32.047000885009766,33.6150016784668,,317.4,07865578-color_aug_4.png,0.0
360.03399658203125,139.89100646972656,345.87200927734375,118.87000274658203,28.322999954223633,42.042999267578125,,75.2,07865578-color_aug_4.png,0.0
362.19000244140625,194.72300720214844,342.4419860839844,180.8070068359375,39.494998931884766,27.83300018310547,,209.7,07865578-color_aug_4.png,0.0
427.0669860839844,193.7429962158203,406.0459899902344,179.33700561523438,42.042999267578125,28.812999725341797,,180.0,07865578-color_aug_4.png,0.0
426.8219909667969,137.78399658203125,405.4580078125,123.27999877929688,42.729000091552734,29.009000778198242,,348.1,07865578-color_aug_4.png,0.0
425.989013671875,82.70700073242188,407.614013671875,65.06700134277344,36.750999450683594,35.28099822998047,,225.4,07865578-color_aug_4.png,0.0
